ause,bvi_std_mean,calibrated_coverage_95,calibrated_coverage_error,calibrated_gaussian_crps,calibrated_gaussian_nll,calibrated_mpiw_95,calibrated_sample_quantile_coverage_95,calibration_scale,components,coverage_95,crps,data_misfit,ensemble_dispersion_scale,epsilon_mae,epsilon_rmse,event_auprc,event_auroc,event_brier,event_ece,event_prevalence,final_objective,gaussian_nll,global_index,mc_dropout_dispersion_scale,method,mixture_effective_components,mixture_max_weight,model_name,mpiw_95,neural_center,noise_std,normalized_rmse,physics_evaluations,posterior_mean_alpha,posterior_mean_line_search,posterior_mean_policy,posterior_mean_projection_max_error,posterior_mean_selected_label,posterior_precision_condition,posterior_precision_data_trace,posterior_sample_std_mean,posterior_std_prior_actual_mean,posterior_std_prior_requested_mean,posterior_std_prior_scale,sample_quantile_coverage_95,snr_db,split,stage_line_search_gains,stage_line_search_objectives,stage_new_weights,std_error_spearman,trust_std,view,wall_seconds
,,,,,,,,,,,,0.15614540874958038,,0.3522917926311493,0.5017249584197998,,,,,,,,429,,nn,,,model_430.mat,,,,0.06271561980247498,1,,,,,,,,,,,,,10.0,test,,,,,,mixed_10db,0.5596103668212891
0.018312054895964346,,0.9443359375,0.005664062499999956,0.03489385951362366,-1.3451883250474812,0.31006270244110956,0.9200439453125,7.976083234617511,,0.3115234375,0.03968422233734442,0.15557432174682617,,0.3541665406599501,0.5031308999705715,0.8410483701539379,0.9387729340157852,0.002438710530598958,0.0022364298502604175,0.0069427490234375,,23.555999332562884,429,,mc_dropout,,,model_430.mat,0.03887405550933104,,,0.06289136249632143,1,,,,,,,,,,,,0.276580810546875,10.0,test,,,,0.048312592542991514,,mixed_10db,0.7696330547332764
0.012183922875734332,,0.9801483154296875,0.030148315429687544,0.0351694150639182,-1.3694076783179565,0.35861071385939686,0.890655517578125,4.708565913660769,,0.4651641845703125,0.03811321486774205,0.1485643982887268,,0.36768005041449214,0.5109788125532825,0.881690008185492,0.9652742457370537,0.001998291015625,0.0016235351562499997,0.0069427490234375,,3.5765319177886554,429,,deep_ensemble,,,model_430.mat,0.07616134516435763,,,0.06387235156916031,1,,,,,,,,,,,,0.3173065185546875,10.0,test,,,,0.38171427783628337,,mixed_10db,0.6208086013793945
,,,,,,,,,0,,,0.1537114530801773,,0.358609139919281,0.5146892070770264,,,,,,3.21854829788208,,429,,residual_map,,,model_430.mat,,,,0.0643361508846283,7,,,,,,1.0,0.0,,,,,,10.0,test,,,,,0.03,mixed_10db,7.988592624664307
0.019750443387025543,,0.946685791015625,0.0033142089843749556,0.03680878730614076,-1.2398731209298686,0.33200378042219136,0.9438018798828125,1.912344593926287,0,0.8090972900390625,0.03536469541928206,0.15485678613185883,,0.36409402113957867,0.5231178351149446,0.8173417584528104,0.9503697758887446,0.0038453014567494392,0.012946486473083496,0.0069427490234375,3.211285352706909,-0.7129804390751182,429,,residual_laplace,,,model_430.mat,0.17361085513235686,,,0.06538972938936807,31,,,,,,3.883359199669535,73.92477027863329,,,,,0.8032684326171875,10.0,test,,,,0.10581678437437292,0.03,mixed_10db,20.683406114578247
0.018869567539846054,0.08450832962989807,0.9681396484375,0.018139648437500044,0.03470346550774345,-1.3842430687625344,0.2862051480591846,0.8396453857421875,0.8191470054346994,2,0.98822021484375,0.03551541671715275,0.1485644429922104,1.8,0.36768005155054073,0.5109788132202329,0.8846785379976537,0.9869714511299613,0.0047345636412501335,0.026749253273010254,0.0069427490234375,3.348710060119629,-1.3233476061459366,429,7.5,neural_bvi,1.0,1.0,model_430.mat,0.34939412115326374,ensemble_calibrated,0.06112988293170929,0.06387235165252911,37,-1.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.1485643982887268}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.14879299700260162}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.14879164099693298}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.14875531196594238}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.14871735870838165}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.14866700768470764}]",physics_line_search,1.1920928955078125e-07,reference_ensemble_mean,,,0.0744207352399826,0.08913115411996841,0.08913115411996841,0.75,0.8983154296875,10.0,test,"[0.0, 0.17948293685913086]","[3.3399799149483442, 3.348710060119629]","[1.0, 1.0]",0.09207621141079264,0.03,mixed_10db,36.660608768463135
,,,,,,,,,,,,0.11372967064380646,,0.5446794033050537,0.7180469632148743,,,,,,,,285,,nn,,,model_286.mat,,,,0.08975587040185928,1,,,,,,,,,,,,,0.0,test,,,,,,mixed_0db,0.5131025314331055
0.030004244011428018,,0.9026947021484375,0.047305297851562456,0.05002134085546462,-0.9079494644489441,0.3243991063402891,0.8693389892578125,7.976083234617511,,0.2154693603515625,0.06298484252258849,0.11359187960624695,,0.5447040631698428,0.7191883621008279,0.500713199579344,0.8480756975002157,0.0026778835720486114,0.0026357014973958336,0.00238037109375,,42.194437050685494,285,,mc_dropout,,,model_286.mat,0.04067147957679254,,,0.08989854526260349,1,,,,,,,,,,,,0.200225830078125,0.0,test,,,,0.09602371626504703,,mixed_0db,0.799060583114624
0.03744825620944514,,0.89691162109375,0.053088378906249956,0.04914632606796791,-0.0894701804972452,0.3802075475974117,0.805877685546875,4.708565913660769,,0.4574127197265625,0.05418658731022333,0.11260315030813217,,0.49853655451533996,0.6646608193340474,0.6348026040729591,0.9187693641119765,0.0019970703125,0.001800537109375,0.00238037109375,,28.72593418521728,285,,deep_ensemble,,,model_286.mat,0.08074805674726061,,,0.08308260241675593,1,,,,,,,,,,,,0.31793212890625,0.0,test,,,,-0.10207666408721852,,mixed_0db,0.6306111812591553
,,,,,,,,,0,,,0.11378734558820724,,0.5465019941329956,0.7190502285957336,,,,,,0.5930398106575012,,285,,residual_map,,,model_286.mat,,,,0.0898812785744667,7,,,,,,1.0,0.0,,,,,,0.0,test,,,,,0.03,mixed_0db,7.656739234924316
0.03524145451186026,,0.9514617919921875,0.0014617919921875444,0.05563329951483778,-0.7809734370967956,0.566737580148829,0.947052001953125,1.912344593926287,0,0.8326873779296875,0.051083116847007184,0.1137607991695404,,0.5377572669082618,0.7078634861306384,0.37650126826715447,0.9782268454243829,0.009085837751626968,0.03677034378051758,0.00238037109375,0.5930397510528564,-0.5075639261055926,285,,residual_laplace,,,model_286.mat,0.29635745691409293,,,0.0884829357663298,31,,,,,,1.5314587470752523,1.0408808625506583,,,,,0.8261260986328125,0.0,test,,,,-0.010257412339542395,0.03,mixed_0db,20.978875160217285
0.03579267058017189,0.09000740200281143,0.9242095947265625,0.025790405273437456,0.04581473908558839,-1.037740196991762,0.3191616148581026,0.868988037109375,0.8191470054346994,2,0.9648590087890625,0.04629055617616501,0.11247853934764862,1.8,0.4869917570212863,0.6552763476699063,0.6148203112127987,0.9869115270881866,0.005626332014799118,0.03134298324584961,0.00238037109375,0.7244477272033691,-1.0261745261566342,285,7.5,neural_bvi,1.0,1.0,model_286.mat,0.3896267858401461,ensemble_calibrated,0.10496405512094498,0.08190954345873828,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.11260315030813217}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.11247853934764862}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.11248067021369934}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.11248285323381424}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.11248674243688583}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.11249294131994247}]",physics_line_search,1.1920928955078125e-07,center,,,0.08617664873600006,0.09939458966255188,0.09939458966255188,0.75,0.93414306640625,0.0,test,"[0.0, 0.0]","[0.76580028841272, 0.7244477272033691]","[1.0, 0.0]",-0.179404293463535,0.03,mixed_0db,35.040587425231934
,,,,,,,,,,,,0.07519381493330002,,0.4753209352493286,0.6258658170700073,,,,,,,,285,,nn,,,model_286.mat,,,,0.07823322713375092,1,,,,,,,,,,,,,5.0,test,,,,,,mixed_5db,0.5273463726043701
0.028251208630267165,,0.94384765625,0.006152343749999956,0.04391495494753639,-1.0013537326939028,0.33507247300320187,0.926361083984375,7.976083234617511,,0.2420196533203125,0.05404455708895357,0.07498299330472946,,0.4747781927271944,0.6271019852833133,0.6961981263655369,0.9478513679396977,0.001856231689453125,0.001828511555989584,0.00238037109375,,33.851086221068925,285,,mc_dropout,,,model_286.mat,0.04200965099657108,,,0.07838774816041416,1,,,,,,,,,,,,0.220947265625,5.0,test,,,,0.12191183091920396,,mixed_5db,0.7916285991668701
0.03673448315415063,,0.887420654296875,0.06257934570312496,0.04582594445847993,-0.46782987785900787,0.3585589725080408,0.787078857421875,4.708565913660769,,0.4978179931640625,0.049322643219711616,0.07210862636566162,,0.45209988939568574,0.6090403221911237,0.7668280942444523,0.9480412833062726,0.0014367675781250002,0.0013183593749999997,0.00238037109375,,21.84148772091325,285,,deep_ensemble,,,model_286.mat,0.07615035640432478,,,0.07613004027389046,1,,,,,,,,,,,,0.34814453125,5.0,test,,,,-0.138354510929815,,mixed_5db,0.5698533058166504
,,,,,,,,,0,,,0.07517653703689575,,0.47580379247665405,0.6264136433601379,,,,,,0.8187302947044373,,285,,residual_map,,,model_286.mat,,,,0.07830170542001724,7,,,,,,1.0,0.0,,,,,,5.0,test,,,,,0.03,mixed_5db,7.5099873542785645
0.025499871902653255,,0.983856201171875,0.033856201171875044,0.04876678028223062,-0.9325210885048237,0.537126088258873,0.98138427734375,1.912344593926287,0,0.8655242919921875,0.04341375521237603,0.07516637444496155,,0.47158493542316293,0.6165067760534236,0.5846700825140175,0.9878222776509714,0.008205849677324295,0.03551077842712402,0.00238037109375,0.8187193274497986,-0.9363855973961921,285,,residual_laplace,,,model_286.mat,0.2808730656127913,,,0.07706334700667795,31,,,,,,1.493159494033157,3.2073618566209703,,,,,0.8602752685546875,5.0,test,,,,0.12856672850313847,0.03,mixed_5db,21.045113801956177
0.033567434660887664,0.08660327643156052,0.937713623046875,0.012286376953124956,0.04220113602928202,-1.0980188625866245,0.3129504568481801,0.8910980224609375,0.8191470054346994,2,0.96087646484375,0.04333665869791117,0.07184985280036926,1.8,0.44304152747072933,0.6026593682357788,0.677665247266883,0.9887114580637064,0.006385635584592819,0.03749227523803711,0.00238037109375,0.9176946878433228,-1.0737194505289156,285,7.5,neural_bvi,1.0,1.0,model_286.mat,0.3820443153327597,ensemble_calibrated,0.05902562662959099,0.07533242102947235,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.07210862636566162}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.07184986025094986}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.07185608893632889}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.0718628391623497}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.0718778520822525}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.07191034406423569}]",physics_line_search,1.1920928955078125e-07,center,,,0.08395302295684814,0.09746028482913971,0.09746028482913971,0.75,0.938934326171875,5.0,test,"[0.0, 0.0]","[1.0015359786339104, 0.9176946878433228]","[1.0, 0.0]",-0.058595840478204736,0.03,mixed_5db,35.62557649612427
,,,,,,,,,,,,0.057268280535936356,,0.47209346294403076,0.6368179321289062,,,,,,,,285,,nn,,,model_286.mat,,,,0.07960224151611328,1,,,,,,,,,,,,,10.0,test,,,,,,mixed_10db,0.5471694469451904
0.02715836393369609,,0.936920166015625,0.013079833984374956,0.04410417165366867,-0.9861144129595242,0.32856999533233344,0.915191650390625,7.976083234617511,,0.2657012939453125,0.053995923178226615,0.05716634914278984,,0.4735023266953552,0.6374886474723608,0.6223383304006365,0.9252914421410139,0.0019351704915364584,0.0017735799153645838,0.00238037109375,,36.70830791046618,285,,mc_dropout,,,model_286.mat,0.04119440400902269,,,0.0796860809340451,1,,,,,,,,,,,,0.2300262451171875,10.0,test,,,,0.18654470033911147,,mixed_10db,0.7659835815429688
0.03550524032761192,,0.892364501953125,0.057635498046874956,0.04568181296196505,-0.4078499870085561,0.3571289589919492,0.781097412109375,4.708565913660769,,0.4997711181640625,0.04930836435999481,0.05298471823334694,,0.45055112979844125,0.6147388991562431,0.7465316607850426,0.9479600030590395,0.0015325927734375,0.0013458251953124996,0.00238037109375,,23.301536092383255,285,,deep_ensemble,,,model_286.mat,0.07584665171736568,,,0.07684236239453039,1,,,,,,,,,,,,0.372283935546875,10.0,test,,,,-0.07010843105437232,,mixed_10db,0.5715787410736084
,,,,,,,,,0,,,0.05680792033672333,,0.47444015741348267,0.6385430097579956,,,,,,1.498441457748413,,285,,residual_map,,,model_286.mat,,,,0.07981787621974945,7,,,,,,1.0,0.0,,,,,,10.0,test,,,,,0.03,mixed_10db,7.49470591545105
0.026902975640855115,,0.966522216796875,0.016522216796875044,0.04886004507380934,-0.9489420317206699,0.5035836226449066,0.9662017822265625,1.912344593926287,0,0.834716796875,0.04509246693506676,0.05689267814159393,,0.4802149220287806,0.6476982558164237,0.5305954111311604,0.9848556956961668,0.009015352465212345,0.03661525249481201,0.00238037109375,1.4984275102615356,-0.7857729374878708,285,,residual_laplace,,,model_286.mat,0.26333309622030815,,,0.08096228197705296,31,,,,,,1.6075144231585219,9.934634376462508,,,,,0.8339385986328125,10.0,test,,,,0.13692953415280665,0.03,mixed_10db,20.762109756469727
0.03147443410837314,0.08981847763061523,0.9432220458984375,0.006777954101562456,0.04228923020942034,-1.1201554026530436,0.3148282138755343,0.90362548828125,0.8191470054346994,2,0.9723663330078125,0.04262798060048468,0.052610259503126144,1.8,0.44187017878784474,0.6086639123330221,0.7361314396478432,0.9913729694645113,0.006419234909117222,0.039955735206604004,0.00238037109375,1.5525763034820557,-1.0863197490715355,285,7.5,neural_bvi,1.0,1.0,model_286.mat,0.38433664749645685,ensemble_calibrated,0.03319254890084267,0.07608298904162776,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.05298471823334694}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.052610304206609726}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.052616044878959656}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.05262161046266556}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.05263518542051315}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.05266054719686508}]",physics_line_search,1.1920928955078125e-07,center,,,0.08456970006227493,0.09804506599903107,0.09804506599903107,0.75,0.94415283203125,10.0,test,"[0.0, 0.0]","[1.4266308285295963, 1.5525763034820557]","[1.0, 0.0]",-0.044184855969592214,0.03,mixed_10db,35.487945795059204
,,,,,,,,,,,,0.22557665407657623,,0.5682386159896851,0.7204247117042542,,,,,,,,334,,nn,,,model_335.mat,,,,0.09005308896303177,1,,,,,,,,,,,,,0.0,test,,,,,,mixed_0db,0.5110061168670654
0.010726010248832208,,0.983978271484375,0.033978271484375044,0.047765726500513875,-1.184200749019762,0.3402919183375983,0.9591217041015625,7.976083234617511,,0.1069793701171875,0.06602582487627673,0.22560155391693115,,0.5743095359612312,0.7244422792245351,0.7460792593750587,0.9048899301372896,0.0022946675618489582,0.0022537231445312507,0.0074005126953125,,24.435317764522395,334,,mc_dropout,,,model_335.mat,0.04266403800847509,,,0.09055528490306688,1,,,,,,,,,,,,0.097503662109375,0.0,test,,,,0.6048509188881579,,mixed_0db,0.8024113178253174
0.016043006485349388,,0.88958740234375,0.060412597656249956,0.050973194565983246,-0.7778060186261628,0.330857284918527,0.7286834716796875,4.708565913660769,,0.18994140625,0.06340215891101139,0.19919800758361816,,0.5727266107620834,0.7508953758829265,0.8696217745295667,0.9698461492624264,0.00146240234375,0.0014099121093750003,0.0074005126953125,,19.17789992032962,334,,deep_ensemble,,,model_335.mat,0.07026710274525648,,,0.09386192198536582,1,,,,,,,,,,,,0.136322021484375,0.0,test,,,,0.45556467420505636,,mixed_0db,0.618492603302002
,,,,,,,,,0,,,0.22457093000411987,,0.5777920484542847,0.7268447279930115,,,,,,1.047396183013916,,334,,residual_map,,,model_335.mat,,,,0.09085559099912643,7,,,,,,1.0,0.0,,,,,,0.0,test,,,,,0.03,mixed_0db,7.547975540161133
0.02619855213898828,,0.9211273193359375,0.028872680664062456,0.05379848737865321,-0.8402902344951513,0.4408659163648639,0.9144287109375,1.912344593926287,0,0.7617950439453125,0.05387605893165301,0.22553902864456177,,0.5827331473493755,0.7283929779212185,0.7919375883957025,0.9250702422698638,0.002583657391369343,0.004339098930358887,0.0074005126953125,1.0475085973739624,0.00013516268013252786,334,,residual_laplace,,,model_335.mat,0.2305368592524558,,,0.09104912224015231,31,,,,,,2.3131935113603483,24.456207848134625,,,,,0.7538299560546875,0.0,test,,,,0.13665278559832247,0.03,mixed_0db,20.796921968460083
0.016606607988255265,0.09651972353458405,0.9224853515625,0.027514648437499956,0.04986910061435783,-1.0958767807607708,0.29023524206322926,0.7021636962890625,0.8191470054346994,2,0.985443115234375,0.050937977846902883,0.19793587923049927,1.8,0.5715571313157994,0.7425969617862496,0.931828463133203,0.9903582391421037,0.0017217081040143967,0.008177757263183594,0.0074005126953125,0.9886947274208069,-1.124107034593008,334,7.5,neural_bvi,1.0,1.0,model_335.mat,0.3543139877673229,ensemble_calibrated,0.15846343338489532,0.0928246202232812,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.19919800758361816}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.19793571531772614}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.19788235425949097}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.19781574606895447}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.19771184027194977}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.19764384627342224}]",physics_line_search,1.1920928955078125e-07,center,,,0.0766390785574913,0.09038622677326202,0.09038622677326202,0.75,0.9058685302734375,0.0,test,"[0.0, 0.13116377592086792]","[1.0155233681434765, 0.9886947274208069]","[1.0, 1.0]",0.3641905906001911,0.03,mixed_0db,38.40781879425049
,,,,,,,,,,,,0.1808984875679016,,0.5560296773910522,0.7117535471916199,,,,,,,,334,,nn,,,model_335.mat,,,,0.08896919339895248,1,,,,,,,,,,,,,5.0,test,,,,,,mixed_5db,0.5394484996795654
0.011330984648499734,,0.992584228515625,0.042584228515625044,0.04722579372500012,-1.180077176856205,0.3773155874760321,0.988311767578125,7.976083234617511,,0.126617431640625,0.06377119819088525,0.1811019629240036,,0.5604778931571446,0.7147461994098997,0.7233005574084931,0.893517378196679,0.0023955620659722224,0.002211507161458333,0.0074005126953125,,20.51935483045388,334,,mc_dropout,,,model_335.mat,0.04730587389032555,,,0.08934327492623746,1,,,,,,,,,,,,0.1142730712890625,5.0,test,,,,0.5736937457593879,,mixed_5db,0.7669754028320312
0.015157851278523274,,0.9100341796875,0.039965820312499956,0.05068643956197473,-0.9383073651844553,0.34502428988834577,0.75677490234375,4.708565913660769,,0.200897216796875,0.06315295812293813,0.14999082684516907,,0.572369722995927,0.750294949276324,0.861905982137961,0.9646887049922923,0.0015191650390625,0.0014617919921875,0.0074005126953125,,14.704288416125383,334,,deep_ensemble,,,model_335.mat,0.07327587554099271,,,0.0937868686595405,1,,,,,,,,,,,,0.1452789306640625,5.0,test,,,,0.48137395006301276,,mixed_5db,0.5869216918945312
,,,,,,,,,0,,,0.17892974615097046,,0.5496331453323364,0.7110232710838318,,,,,,2.1043639183044434,,334,,residual_map,,,model_335.mat,,,,0.08887790888547897,7,,,,,,1.0,0.0,,,,,,5.0,test,,,,,0.03,mixed_5db,7.550515413284302
0.027747046633815907,,0.839569091796875,0.11043090820312496,0.050988989177479016,-0.6176307580379752,0.3097499772868818,0.8319549560546875,1.912344593926287,0,0.6741790771484375,0.05363775656374363,0.18042710423469543,,0.5503332761976516,0.7126184327317998,0.7746261457508848,0.9054387144614685,0.002411746419966221,0.0006006956100463875,0.0074005126953125,2.1036860942840576,1.759157724532247,334,,residual_laplace,,,model_335.mat,0.16197393414329025,,,0.08907730409147498,31,,,,,,3.916427002410584,84.26775522746884,,,,,0.6584014892578125,5.0,test,,,,0.13565541981853613,0.03,mixed_5db,20.89787983894348
0.016800728053443792,0.09401156008243561,0.922943115234375,0.027056884765624956,0.04996836476703288,-1.0867543727794642,0.2884790993696926,0.715576171875,0.8191470054346994,2,0.9840087890625,0.05057751750516911,0.14824225008487701,1.8,0.5714687889791126,0.7421414536988178,0.914207772338071,0.988579111678751,0.001973312348127365,0.008691072463989258,0.0074005126953125,1.7544634342193604,-1.1193868021301336,334,7.5,neural_bvi,1.0,1.0,model_335.mat,0.3521701202052305,ensemble_calibrated,0.08911054581403732,0.09276768171235222,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.14999082684516907}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.14824233949184418}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.14812347292900085}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.14806954562664032}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.14802038669586182}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.14792993664741516}]",physics_line_search,1.1920928955078125e-07,center,,,0.07615941762924194,0.08983931690454483,0.08983931690454483,0.75,0.8856048583984375,5.0,test,"[0.0, 0.22747135162353516]","[1.8878535747644491, 1.7544634342193604]","[1.0, 1.0]",0.38167667298153896,0.03,mixed_5db,37.775163888931274
,,,,,,,,,,,,0.16666603088378906,,0.5505625605583191,0.7063108682632446,,,,,,,,334,,nn,,,model_335.mat,,,,0.08828885853290558,1,,,,,,,,,,,,,10.0,test,,,,,,mixed_10db,0.5296516418457031
0.01306443442119634,,0.964141845703125,0.014141845703125044,0.04763721490981494,-1.153622970965841,0.33099829748850707,0.94036865234375,7.976083234617511,,0.1092987060546875,0.06503773386790293,0.16775044798851013,,0.5646568656677194,0.7180981692995347,0.7255939489053326,0.898715076370689,0.0022476535373263887,0.0021392822265625,0.0074005126953125,,27.44503793555105,334,,mc_dropout,,,model_335.mat,0.041498851967392295,,,0.08976227116244184,1,,,,,,,,,,,,0.095733642578125,10.0,test,,,,0.5352572513549682,,mixed_10db,0.8024001121520996
0.015242028076955058,,0.8931732177734375,0.056826782226562456,0.04998114957922907,-0.7156851881618972,0.33481015887316884,0.7605743408203125,4.708565913660769,,0.1992645263671875,0.06200400127761953,0.1309281438589096,,0.5614198651490597,0.7407422483547819,0.8542991246975724,0.9657157183729118,0.0014746093750000002,0.0014160156250000004,0.0074005126953125,,20.31820050237333,334,,deep_ensemble,,,model_335.mat,0.07110660974823416,,,0.09259278104434773,1,,,,,,,,,,,,0.14422607421875,10.0,test,,,,0.47288171907867416,,mixed_10db,0.5810706615447998
,,,,,,,,,0,,,0.1664453148841858,,0.5440290570259094,0.7024256587028503,,,,,,5.587134838104248,,334,,residual_map,,,model_335.mat,,,,0.08780320733785629,7,,,,,,1.0,0.0,,,,,,10.0,test,,,,,0.03,mixed_10db,7.706815242767334
0.02916149757746765,,0.75848388671875,0.19151611328124996,0.05136324136236979,0.19799257541017878,0.22115623932094114,0.748992919921875,1.912344593926287,0,0.490875244140625,0.05559860069393612,0.16546379029750824,,0.54205433559817,0.702695052604709,0.7468903721851913,0.9037359901755118,0.002243591472506523,0.0017268657684326172,0.0074005126953125,5.587209701538086,5.640843031663436,334,,residual_laplace,,,model_335.mat,0.11564664649922937,,,0.08783688157558862,31,,,,,,4.626039322171706,222.66823752751324,,,,,0.4802093505859375,10.0,test,,,,0.07398618987719188,0.03,mixed_10db,20.732223987579346
0.016470035824937373,0.09554178267717361,0.93341064453125,0.016589355468749956,0.04891388212302816,-1.1115905167508096,0.28891306946818895,0.7168731689453125,0.8191470054346994,2,0.982696533203125,0.049975665495682116,0.12947241961956024,1.8,0.5608962708215142,0.732848385638909,0.8908730266937765,0.9825210576253651,0.0022118156775832176,0.009662985801696777,0.0074005126953125,4.036033630371094,-1.1360945288874462,334,7.5,neural_bvi,1.0,1.0,model_335.mat,0.35269990313261357,ensemble_calibrated,0.05011054128408432,0.09160604820486362,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.1309281438589096}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.1294723004102707}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.12947414815425873}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.1294345259666443}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.1294449269771576}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.1296684741973877}]",physics_line_search,1.7881393432617188e-07,center,,,0.07617373764514923,0.08997447043657303,0.08997447043657303,0.75,0.9064178466796875,10.0,test,"[0.0, 1.0643301010131836]","[3.9632847011089325, 4.036033630371094]","[1.0, 1.0]",0.391801911263626,0.03,mixed_10db,37.55740690231323
,,,,,,,,,,,,0.1923549920320511,,0.4612296521663666,0.6479079723358154,,,,,,,,569,,nn,,,model_570.mat,,,,0.08098849654197693,1,,,,,,,,,,,,,0.0,test,,,,,,mixed_0db,0.5311269760131836
0.0261725400543968,,0.9082794189453125,0.041720581054687456,0.044364048698478806,-1.0120956941936918,0.3490258476292255,0.9134063720703125,7.976083234617511,,0.3043212890625,0.053038187763259734,0.19197337329387665,,0.4666473503167178,0.6515409642937188,0.6179615708156457,0.9950156161766295,0.0069747755262586815,0.007498677571614585,0.0098876953125,,34.919611798102075,569,,mc_dropout,,,model_570.mat,0.043759052807594914,,,0.08144262053671485,1,,,,,,,,,,,,0.286285400390625,0.0,test,,,,0.17074436284573521,,mixed_0db,0.751323938369751
0.02215337188977401,,0.9626312255859375,0.012631225585937544,0.04273017823718263,-1.0683156028758738,0.4506912088523396,0.889404296875,4.708565913660769,,0.587799072265625,0.04266419731372025,0.18119166791439056,,0.4092296553147207,0.5878431280411637,0.708538280110122,0.984656206287453,0.0049249267578125,0.0046356201171875,0.0098876953125,,4.06732155393259,569,,deep_ensemble,,,model_570.mat,0.09571729843650345,,,0.07348039100514546,1,,,,,,,,,,,,0.446258544921875,0.0,test,,,,0.2251160157521502,,mixed_0db,0.5502982139587402
,,,,,,,,,0,,,0.1885576844215393,,0.46022331714630127,0.6474536061286926,,,,,,0.8723964095115662,,569,,residual_map,,,model_570.mat,,,,0.08093170076608658,7,,,,,,1.0,0.0,,,,,,0.0,test,,,,,0.03,mixed_0db,7.75702166557312
